Date,Open,High,Low,Close,Volume,Returns,Range,hmm
2020-05-22,294.57000732421875,295.6300048828125,293.2200012207031,295.44000244140625,63958200,0.0018990692801170717,0.008219097101412887,0
2020-05-26,301.92999267578125,302.19000244140625,295.4599914550781,299.0799865722656,88951400,0.012320552737543622,0.022778078863348705,0
2020-05-27,302.1199951171875,303.57000732421875,296.8699951171875,303.5299987792969,104817400,0.014879003633885723,0.022568842649074217,0
2020-05-28,304.6499938964844,306.8399963378906,302.239990234375,302.9700012207031,90405200,-0.0018449496288533984,0.015219713645267419,0
2020-05-29,302.4599914550781,304.9599914550781,299.4700012207031,304.32000732421875,119090800,0.004455906849114788,0.018332354532997197,0
2020-06-01,303.6199951171875,306.2099914550781,303.05999755859375,305.54998779296875,55758300,0.004041733830006056,0.010393961333928114,0
2020-06-02,306.54998779296875,308.1300048828125,305.1000061035156,308.0799865722656,74267200,0.008280146883890893,0.009931165908495077,0
2020-06-03,310.239990234375,313.2200012207031,309.94000244140625,312.17999267578125,92567600,0.01330825201965502,0.010582689402659273,0
2020-06-04,311.1099853515625,313.0,309.0799865722656,311.3599853515625,75794400,-0.002626713253435109,0.012682844564631202,0
2020-06-05,317.2300109863281,321.2699890136719,317.1600036621094,319.3399963378906,150524700,0.025629532893630236,0.012958712650101845,0
2020-06-08,320.2200012207031,323.4100036621094,319.6300048828125,323.20001220703125,73641200,0.012087480157219055,0.011826170013928383,0
2020-06-09,320.29998779296875,323.2799987792969,319.3599853515625,320.7900085449219,77479200,-0.007456694217466864,0.012274591706969984,0
2020-06-10,321.4200134277344,322.3900146484375,318.2200012207031,319.0,95000800,-0.0055800009265912776,0.013104183934818936,0
2020-06-11,311.4599914550781,312.1499938964844,300.010009765625,300.6099853515625,209243600,-0.057648948741183426,0.04046526361018232,2
2020-06-12,308.239990234375,309.0799865722656,298.6000061035156,304.2099914550781,194678900,0.011975670399988259,0.035097053766023345,2
2020-06-15,298.0199890136719,308.2799987792969,296.739990234375,307.04998779296875,135782700,0.009335644514194108,0.03888929340399039,2
2020-06-16,315.4800109863281,315.6400146484375,307.6700134277344,312.9599914550781,137627500,0.019247692222981838,0.025904380904429924,1
2020-06-17,314.07000732421875,314.3900146484375,310.8599853515625,311.6600036621094,83398900,-0.004153846588902832,0.011355688937843667,0
2020-06-18,310.010009765625,312.29998779296875,309.510009765625,311.7799987792969,80828700,0.00038501930237289095,0.009014177051839045,0
2020-06-19,314.1700134277344,314.3800048828125,306.5299987792969,308.6400146484375,135549600,-0.010071153195051807,0.02560925891357102,3
2020-06-22,307.989990234375,311.04998779296875,306.75,310.6199951171875,74649400,0.006415177471415401,0.014017890115627596,0
2020-06-23,313.489990234375,314.5,311.6099853515625,312.04998779296875,68471200,0.00460367232715253,0.009274460974596055,0
2020-06-24,309.8399963378906,310.510009765625,302.1000061035156,304.0899963378906,132813500,-0.025508706189596886,0.027838475644478056,3
2020-06-25,303.4700012207031,307.6400146484375,301.2799987792969,307.3500061035156,89468000,0.010720542618582574,0.021109983719163727,3
2020-06-26,306.1600036621094,306.3900146484375,299.4200134277344,300.04998779296875,127961000,-0.023751482562483606,0.02327834115332217,3
2020-06-29,301.4100036621094,304.6099853515625,298.92999267578125,304.4599914550781,79773300,0.014697563211208076,0.0190010799014797,0
2020-06-30,303.989990234375,310.20001220703125,303.82000732421875,308.3599853515625,113394800,0.012809544787298677,0.02099929145220547,0
2020-07-01,309.57000732421875,311.8900146484375,309.07000732421875,310.5199890136719,72396500,0.007004811793744015,0.009124170114832575,0
2020-07-02,314.239990234375,315.70001220703125,311.510009765625,312.2300109863281,69344200,0.005506962621272482,0.01345061895301125,0
2020-07-06,316.3699951171875,317.67999267578125,315.55999755859375,317.04998779296875,61713800,0.01543726303379489,0.006718199814898407,0
2020-07-07,315.3800048828125,317.5199890136719,313.3699951171875,313.7799987792969,82910000,-0.010313796371464123,0.01324311185227689,0
2020-07-08,314.6099853515625,316.29998779296875,312.70001220703125,316.17999267578125,54638600,0.007648651621585456,0.011512553391120672,0
2020-07-09,316.8399963378906,317.1000061035156,310.67999267578125,314.3800048828125,83354200,-0.005692921230517234,0.020664392877188353,0
2020-07-10,314.30999755859375,317.8800048828125,312.760009765625,317.5899963378906,57550400,0.01021054585285941,0.016370363720810355,0
2020-07-13,320.1300048828125,322.7099914550781,314.1300048828125,314.8399963378906,102997500,-0.008658962913536516,0.027313489443539174,3
2020-07-14,313.29998779296875,319.760009765625,312.0,318.9200134277344,93657000,0.012959017714715637,0.024871826171875,3
2020-07-15,322.4100036621094,323.0400085449219,319.2699890136719,321.8500061035156,87196500,0.009187233639839087,0.011808249008611105,0
2020-07-16,319.7900085449219,321.2799987792969,319.0899963378906,320.7900085449219,54622500,-0.0032934520381920906,0.006863275146636649,0
2020-07-17,321.8800048828125,322.57000732421875,319.739990234375,321.7200012207031,62774900,0.0028990699554503063,0.008850995109399129,0
2020-07-20,321.42999267578125,325.1300048828125,320.6199951171875,324.32000732421875,56308800,0.008081580547216305,0.014066526836470583,0
2020-07-21,326.45001220703125,326.92999267578125,323.94000244140625,325.010009765625,57292200,0.0021275358467678362,0.009230074124346066,0
2020-07-22,324.6199951171875,327.20001220703125,324.5,326.8599853515625,57792900,0.005692057260856531,0.00832053068422578,0
2020-07-23,326.4700012207031,327.2300109863281,321.4800109863281,322.9599914550781,75738000,-0.011931695745166393,0.017886026513308062,0
2020-07-24,320.95001220703125,321.989990234375,319.25,320.8800048828125,73766600,-0.006440384652273368,0.008582584915818314,0
2020-07-27,321.6300048828125,323.4100036621094,320.7699890136719,323.2200012207031,48293000,0.0072924342504456785,0.008230242039023672,0
2020-07-28,322.42999267578125,323.6400146484375,320.8500061035156,321.1700134277344,57495000,-0.006342391514221224,0.008695678640634696,0
2020-07-29,322.1199951171875,325.7300109863281,322.0799865722656,325.1199951171875,48454200,0.012298725050001957,0.011332664450554253,0
2020-07-30,321.8999938964844,324.4100036621094,319.6400146484375,323.9599914550781,61861700,-0.0035679247032814887,0.014923003363387588,0
2020-07-31,325.8999938964844,326.6300048828125,321.3299865722656,326.5199890136719,84986800,0.007902202821698623,0.016494004705517762,0
2020-08-03,328.32000732421875,329.6199951171875,327.7300109863281,328.7900085449219,53077900,0.006952160993595191,0.005766893685358099,0
2020-08-04,327.8599853515625,330.05999755859375,327.8599853515625,330.05999755859375,41917900,0.003862614375942597,0.006710218707147719,0
2020-08-05,331.4700012207031,332.3900146484375,331.17999267578125,332.1099853515625,42697700,0.0062109550025213345,0.0036536686980388478,0
2020-08-06,331.4800109863281,334.4599914550781,331.1300048828125,334.3299865722656,43679400,0.006684536203731106,0.010056432588898545,0
2020-08-07,333.2799987792969,334.8800048828125,332.29998779296875,334.57000732421875,57308300,0.0007179157167860328,0.007764120326875235,0
2020-08-10,335.05999755859375,335.7699890136719,332.9599914550781,335.57000732421875,44282100,0.0029889110742402636,0.008439445070603568,0
2020-08-11,336.8500061035156,337.5400085449219,332.010009765625,332.79998779296875,69601100,-0.008254669579494611,0.016656120648894435,0
2020-08-12,335.44000244140625,338.2799987792969,335.4100036621094,337.44000244140625,53774400,0.013942352219447729,0.00855667715885633,0
2020-08-13,336.6099853515625,338.25,335.8299865722656,336.8299865722656,41816100,-0.001807775796370037,0.007206067130677729,0
2020-08-14,336.4100036621094,337.4200134277344,335.6199951171875,336.8399963378906,47260400,2.9717560858788516e-05,0.005363263025846665,0
2020-08-17,337.94000244140625,338.3399963378906,336.8500061035156,337.9100036621094,35481000,0.0031766041320859806,0.004423304756946189,0
2020-08-18,338.3399963378906,339.1000061035156,336.6099853515625,338.6400146484375,38733900,0.002160371040858866,0.0073973466632384355,0
2020-08-19,339.04998779296875,339.6099853515625,336.6199951171875,337.2300109863281,68054200,-0.0041637243123001655,0.008882390463270218,0
2020-08-20,335.3599853515625,338.79998779296875,335.2200012207031,338.2799987792969,42207800,0.0031135656933312106,0.010679513630538429,0
2020-08-21,337.9200134277344,339.7200012207031,337.54998779296875,339.4800109863281,55106600,0.0035473933172565086,0.006428717245474447,0
2020-08-24,342.1199951171875,343.0,339.45001220703125,342.9200134277344,48588700,0.010133151673383134,0.010458057638258689,0
2020-08-25,343.5299987792969,344.2099914550781,342.2699890136719,344.1199951171875,38463400,0.0034993049179556923,0.005668047166498047,0
2020-08-26,344.760009765625,347.8599853515625,344.1700134277344,347.57000732421875,50790200,0.010025608090155735,0.010721363802378203,0
2020-08-27,348.510009765625,349.8999938964844,346.5299987792969,348.3299865722656,58034100,0.002186550139632537,0.009724973679216209,0
2020-08-28,349.44000244140625,350.7200012207031,348.1499938964844,350.5799865722656,48588900,0.006459392204906322,0.007381896795273013,0
2020-08-31,350.3500061035156,351.29998779296875,349.05999755859375,349.30999755859375,66099200,-0.0036225371165335973,0.006417206927296304,0
2020-09-01,350.2099914550781,352.7099914550781,349.239990234375,352.6000061035156,54908700,0.009418592562241201,0.009935864499292846,0
2020-09-02,354.6700134277344,358.75,353.42999267578125,357.70001220703125,69540000,0.01446399890877581,0.015052506675909294,0
2020-09-03,355.8699951171875,356.3800048828125,342.5899963378906,345.3900146484375,148011100,-0.03441430567094561,0.04025222187550681,3
2020-09-04,346.1300048828125,347.8299865722656,334.8699951171875,342.57000732421875,139156300,-0.00816470426074467,0.03870156073715347,3
2020-09-08,336.7099914550781,342.6400146484375,332.8800048828125,333.2099914550781,114465300,-0.027322928654060497,0.029319903936738223,3
2020-09-09,337.54998779296875,342.4599914550781,336.6099853515625,339.7900085449219,91462300,0.019747358298320528,0.017379181717992687,3
2020-09-10,341.82000732421875,342.5299987792969,332.8500061035156,333.8900146484375,90569500,-0.017363647394312287,0.029082146607414483,3
2020-09-11,335.82000732421875,336.9700012207031,331.0,334.05999755859375,84680200,0.0005090985135784987,0.018036257464359995,0
2020-09-14,337.489990234375,340.3800048828125,334.2200012207031,338.4599914550781,65605700,0.013171268420765214,0.018430984500061642,0
2020-09-15,341.1199951171875,342.0199890136719,338.4700012207031,340.1700134277344,52920900,0.0050523607393142544,0.01048833805112892,0
2020-09-16,341.510009765625,343.05999755859375,338.5199890136719,338.82000732421875,82096000,-0.003968621719216969,0.01341134554018475,0
2020-09-17,333.55999755859375,337.70001220703125,332.989990234375,335.8399963378906,91523300,-0.008795262741012055,0.01414463530672827,0
2020-09-18,335.3699951171875,335.489990234375,327.9700012207031,330.6499938964844,105877900,-0.015453794955930578,0.02292889284288968,3
2020-09-21,325.70001220703125,327.1300048828125,321.7300109863281,326.9700012207031,99450800,-0.011129571279935746,0.01678424054980021,3
2020-09-22,328.57000732421875,330.8999938964844,325.8599853515625,330.29998779296875,63612100,0.010184379483847206,0.01546679178630761,3
2020-09-23,330.8999938964844,331.20001220703125,322.1000061035156,322.6400146484375,93112200,-0.023190958000678163,0.028252114036257048,3
2020-09-24,321.2200012207031,326.79998779296875,319.79998779296875,323.5,76681300,0.002665464023424269,0.02188868126077481,3
2020-09-25,322.5799865722656,329.5799865722656,321.6400146484375,328.7300109863281,71069400,0.016166958226671246,0.024685895915365963,3
2020-09-28,333.2200012207031,334.9599914550781,332.1499938964844,334.19000244140625,64584600,0.016609348926481804,0.008460025922714554,0
2020-09-29,333.9700012207031,334.7699890136719,331.6199951171875,332.3699951171875,51304000,-0.005446025646855923,0.009498805689841516,0
2020-09-30,333.0899963378906,338.2900085449219,332.8800048828125,334.8900146484375,104081100,0.007581970599847665,0.016252113622787112,0
2020-10-01,337.69000244140625,338.739990234375,335.010009765625,337.0400085449219,88698700,0.006420000007290261,0.011133937375063852,0
2020-10-02,331.70001220703125,337.010009765625,331.19000244140625,333.8399963378906,89431100,-0.009494458004693396,0.01757301633900754,0
2020-10-05,336.05999755859375,339.9599914550781,336.010009765625,339.760009765625,45713100,0.017733086187020408,0.011755547676119305,0
2020-10-06,339.9100036621094,342.1700134277344,334.3800048828125,334.92999267578125,90128900,-0.014215967009112207,0.023296873111931404,3
2020-10-07,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,56999600,0.017406673685050666,0.010470610143057835,0
2020-10-08,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,45242500,0.008862510057295214,0.005821157307740021,0
2020-10-09,345.55999755859375,347.3500061035156,344.8900146484375,346.8500061035156,59528600,0.00893015107080064,0.007132683900940684,0
2020-10-12,349.5899963378906,354.0199890136719,349.05999755859375,352.42999267578125,80388500,0.016087606959996226,0.014209567093821818,0
2020-10-13,352.2799987792969,352.4700012207031,349.0899963378906,350.1300048828125,73255500,-0.006526084160733192,0.00968233096986526,0
2020-10-14,350.75,351.92999267578125,347.1400146484375,347.92999267578125,57727900,-0.006283415235342593,0.013798403598602071,0
2020-10-15,343.7099914550781,348.0199890136719,343.1300048828125,347.5,60357700,-0.0012358597557926565,0.014251112002080513,0
2020-10-16,348.9599914550781,350.75,347.1000061035156,347.2900085449219,89501900,-0.0006042919570593552,0.010515683757711614,0
2020-10-19,348.6499938964844,349.3299865722656,341.0400085449219,342.010009765625,68425600,-0.015203428401004304,0.024307934024262012,3
2020-10-20,343.4599914550781,346.8800048828125,342.6400146484375,343.3800048828125,60051900,0.004005716435394158,0.012374474822286485,0
2020-10-21,343.3299865722656,345.6700134277344,342.3999938964844,342.7300109863281,63575000,-0.0018929287880528056,0.009550290857302413,0
2020-10-22,342.9599914550781,345.239990234375,340.6499938964844,344.6099853515625,55399300,0.005485292518808249,0.013474229913784885,0
2020-10-23,345.92999267578125,345.989990234375,343.1300048828125,345.7799987792969,49143900,0.003395181444149742,0.008334990560033617,0
2020-10-26,342.1300048828125,342.9800109863281,335.6199951171875,339.3900146484375,91473000,-0.018479912526513598,0.021929610798578247,3
2020-10-27,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,65994100,-0.0034474008581141247,0.006301976225199679,3
2020-10-28,332.1000061035156,338.25,326.1300048828125,326.6600036621094,127094300,-0.03417892944495127,0.03716307894314275,3
2020-10-29,326.9100036621094,333.3999938964844,325.0899963378906,329.9800109863281,90597700,0.010163495031527914,0.025562144797456554,3
2020-10-30,328.2799987792969,329.69000244140625,322.6000061035156,326.5400085449219,120287300,-0.010424881286366094,0.02197766957144931,3
2020-11-02,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,86068300,0.011208438679286337,0.01564599459106586,0
2020-11-03,333.69000244140625,338.25,330.2900085449219,336.0299987792969,93294200,0.017655924762989716,0.024100006809608,0
2020-11-04,340.8599853515625,347.94000244140625,339.5899963378906,343.5400085449219,126959700,0.022349224155303826,0.024588492575050358,1
2020-11-05,349.239990234375,352.19000244140625,348.8599853515625,350.239990234375,82039700,0.019502769758408034,0.009545425757235826,0
2020-11-06,349.92999267578125,351.510009765625,347.6499938964844,350.1600036621094,74973000,-0.00022837646898088426,0.011103166796804231,0
2020-11-09,363.9700012207031,364.3800048828125,354.05999755859375,354.55999755859375,172304200,0.012565666696560118,0.029147622988702215,1
2020-11-10,353.489990234375,355.17999267578125,350.510009765625,354.0400085449219,85552000,-0.0014665755224853028,0.013323393854797194,0
2020-11-11,356.3999938964844,357.55999755859375,355.05999755859375,356.6700134277344,58649000,0.007428552760524454,0.007041063530643044,0
2020-11-12,355.5799865722656,356.7200012207031,351.260009765625,353.2099914550781,67546200,-0.009700905157134287,0.015544016692139895,0
2020-11-13,355.2699890136719,358.8999938964844,354.7099914550781,358.1000061035156,62892200,0.01384449694724843,0.011812473689331915,0
2020-11-16,360.9800109863281,362.7799987792969,359.5899963378906,362.57000732421875,74541100,0.0124825499707224,0.008871221318428324,0
2020-11-17,359.9700012207031,361.9200134277344,358.3399963378906,360.6199951171875,66111000,-0.005378305341422029,0.009990559598231474,0
